slot_id,section_id,section_name,start_datetime,end_datetime,duration_hours,is_night_window,traffic_density,slot_source,max_tasks_possible,assigned_defect_ids,assigned_defect_count,departments_involved,is_bundled,bundle_type,total_priority_cleared,max_defect_duration,total_defect_duration,duration_utilization_pct
TT-SEC-04-20260916-0200,SEC-04,Khaga – Bharwari,2026-09-16T02:00:00,2026-09-16T05:00:00,3.0,True,Medium,Timetable,1,['SMMS-010'],1,['S&T'],False,Single Task Block,67.81,3.0,3.0,100.0
TT-SEC-05-20260920-0020,SEC-05,Bharwari – Prayagraj Junction,2026-09-20T00:20:00,2026-09-20T04:20:00,4.0,True,High,Timetable,2,"['TMS-012', 'SMMS-013', 'TDMS-012']",3,"['Engineering', 'S&T', 'TRD']",True,TRD Power Shadow Block (Multi-Disciplinary),178.64,6.5,11.5,100.0
TT-SEC-01-20260920-0040,SEC-01,Kanpur Central – Bindki Road,2026-09-20T00:40:00,2026-09-20T04:40:00,4.0,True,High,Timetable,2,"['TMS-004', 'TDMS-003', 'SMMS-003']",3,"['Engineering', 'S&T', 'TRD']",True,TRD Power Shadow Block (Multi-Disciplinary),190.46,3.5,10.0,87.5
TT-SEC-02-20260920-0110,SEC-02,Bindki Road – Fatehpur,2026-09-20T01:10:00,2026-09-20T04:50:00,3.67,True,High,Timetable,2,"['SMMS-004', 'TMS-016']",2,"['Engineering', 'S&T']",True,Joint Engineering + S&T Corridor Block,147.44,8.0,11.0,100.0
TT-SEC-05-20260923-0020,SEC-05,Bharwari – Prayagraj Junction,2026-09-23T00:20:00,2026-09-23T03:50:00,3.5,True,High,Timetable,2,['TMS-014'],1,['Engineering'],False,Single Task Block,70.6,5.5,5.5,100.0
TT-SEC-01-20260923-0040,SEC-01,Kanpur Central – Bindki Road,2026-09-23T00:40:00,2026-09-23T04:10:00,3.5,True,High,Timetable,2,"['TDMS-002', 'TMS-020']",2,"['Engineering', 'TRD']",True,TRD Power Shadow Block (Multi-Disciplinary),140.43,6.0,12.0,100.0
TT-SEC-03-20260923-0130,SEC-03,Fatehpur – Khaga,2026-09-23T01:30:00,2026-09-23T04:30:00,3.0,True,Medium,Timetable,1,"['TDMS-008', 'TDMS-006']",2,['TRD'],True,Co-Located TRD Multi-Task Block,139.71,7.0,12.5,100.0
TT-SEC-05-20260927-0020,SEC-05,Bharwari – Prayagraj Junction,2026-09-27T00:20:00,2026-09-27T04:20:00,4.0,True,High,Timetable,2,"['TDMS-011', 'SMMS-011', 'TMS-015']",3,"['Engineering', 'S&T', 'TRD']",True,TRD Power Shadow Block (Multi-Disciplinary),206.1,5.0,13.0,100.0
TT-SEC-01-20260927-0040,SEC-01,Kanpur Central – Bindki Road,2026-09-27T00:40:00,2026-09-27T04:40:00,4.0,True,High,Timetable,2,"['SMMS-001', 'TMS-001', 'TMS-022']",3,"['Engineering', 'S&T']",True,Joint Engineering + S&T Corridor Block,210.36,6.0,12.5,100.0
TT-SEC-02-20260927-0110,SEC-02,Bindki Road – Fatehpur,2026-09-27T01:10:00,2026-09-27T04:50:00,3.67,True,High,Timetable,2,['TMS-005'],1,['Engineering'],False,Single Task Block,67.63,8.0,8.0,100.0
TT-SEC-04-20260927-0200,SEC-04,Khaga – Bharwari,2026-09-27T02:00:00,2026-09-27T05:00:00,3.0,True,Medium,Timetable,1,"['TDMS-009', 'TMS-010']",2,"['Engineering', 'TRD']",True,TRD Power Shadow Block (Multi-Disciplinary),95.3,2.5,5.0,83.3
TT-SEC-03-20260930-0130,SEC-03,Fatehpur – Khaga,2026-09-30T01:30:00,2026-09-30T04:30:00,3.0,True,Medium,Timetable,1,"['TMS-019', 'TMS-007']",2,['Engineering'],True,Co-Located Engineering Multi-Task Block,123.51,6.0,11.5,100.0
