slot_id,section_id,section_name,start_datetime,end_datetime,duration_hours,is_night_window,traffic_density,slot_source,max_tasks_possible,assigned_defect_ids,assigned_defect_count,departments_involved,is_bundled,bundle_type,total_priority_cleared,max_defect_duration,total_defect_duration,duration_utilization_pct
TT-SEC-01-20260911-0040,SEC-01,Kanpur Central – Bindki Road,2026-09-11T00:40:00,2026-09-11T04:10:00,3.5,True,High,Timetable,2,"['TMS-001', 'SMMS-003']",2,"['Engineering', 'S&T']",True,Joint Engineering + S&T Corridor Block,142.93,4.0,7.5,114.3
TT-SEC-04-20260911-0200,SEC-04,Khaga – Bharwari,2026-09-11T02:00:00,2026-09-11T05:00:00,3.0,True,Medium,Timetable,1,['SMMS-009'],1,['S&T'],False,Single Task Block,58.64,3.5,3.5,116.7
GF-SEC-02-20260911-0420,SEC-02,Bindki Road – Fatehpur,2026-09-11T04:20:00,2026-09-11T05:50:00,1.5,True,Low,GoodsForecast,1,['SMMS-005'],1,['S&T'],False,Single Task Block,55.72,2.0,2.0,133.3
TT-SEC-05-20260912-0020,SEC-05,Bharwari – Prayagraj Junction,2026-09-12T00:20:00,2026-09-12T03:50:00,3.5,True,High,Timetable,2,"['TMS-013', 'TDMS-013']",2,"['Engineering', 'TRD']",True,TRD Power Shadow Block (Multi-Disciplinary),144.99,4.0,7.5,114.3
TT-SEC-01-20260912-0040,SEC-01,Kanpur Central – Bindki Road,2026-09-12T00:40:00,2026-09-12T04:10:00,3.5,True,High,Timetable,2,['TMS-004'],1,['Engineering'],False,Single Task Block,64.77,3.0,3.0,85.7
TT-SEC-02-20260912-0110,SEC-02,Bindki Road – Fatehpur,2026-09-12T01:10:00,2026-09-12T04:20:00,3.17,True,High,Timetable,1,['TDMS-005'],1,['TRD'],False,Single Task Block,61.34,3.0,3.0,94.6
TT-SEC-04-20260912-0200,SEC-04,Khaga – Bharwari,2026-09-12T02:00:00,2026-09-12T05:00:00,3.0,True,Medium,Timetable,1,['TMS-010'],1,['Engineering'],False,Single Task Block,42.67,2.5,2.5,83.3
TT-SEC-05-20260913-0020,SEC-05,Bharwari – Prayagraj Junction,2026-09-13T00:20:00,2026-09-13T04:20:00,4.0,True,High,Timetable,2,['TDMS-014'],1,['TRD'],False,Single Task Block,78.59,4.5,4.5,112.5
TT-SEC-01-20260913-0040,SEC-01,Kanpur Central – Bindki Road,2026-09-13T00:40:00,2026-09-13T04:40:00,4.0,True,High,Timetable,2,['TMS-022'],1,['Engineering'],False,Single Task Block,48.97,2.5,2.5,62.5
TT-SEC-02-20260913-0110,SEC-02,Bindki Road – Fatehpur,2026-09-13T01:10:00,2026-09-13T04:50:00,3.67,True,High,Timetable,2,"['SMMS-004', 'TDMS-004']",2,"['S&T', 'TRD']",True,TRD Power Shadow Block (Multi-Disciplinary),147.22,4.0,7.0,109.0
TT-SEC-04-20260913-0200,SEC-04,Khaga – Bharwari,2026-09-13T02:00:00,2026-09-13T05:00:00,3.0,True,Medium,Timetable,1,['SMMS-008'],1,['S&T'],False,Single Task Block,41.35,1.5,1.5,50.0
